?nwbibId	?item	?itemLabel	?types	?coordinates
"https://nwbib.de/spatial#Q1721358"	<http://www.wikidata.org/entity/Q1721358>	"Venn"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.38797 51.203)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1946283"	<http://www.wikidata.org/entity/Q1946283>	"Obspringen"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.022194444 51.074555555)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q198799"	<http://www.wikidata.org/entity/Q198799>	"Ziegenhardt"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.559722222 50.859722222)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1295229"	<http://www.wikidata.org/entity/Q1295229>	"Hagen (Viersen)"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.39167 51.2908)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q833294"	<http://www.wikidata.org/entity/Q833294>	"Ilverich"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.695805555 51.28925)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q813821"	<http://www.wikidata.org/entity/Q813821>	"Beddelhausen"@de	"http://www.wikidata.org/entity/Q253019"	"Point(8.489722222 51.0)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1000707"	<http://www.wikidata.org/entity/Q1000707>	"Budberg"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.63833 51.5328)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1300851"	<http://www.wikidata.org/entity/Q1300851>	"Ehringhausen"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.17333 51.1592)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1948571"	<http://www.wikidata.org/entity/Q1948571>	"Suttrop"@de	"http://www.wikidata.org/entity/Q253019"	"Point(8.378055555 51.455555555)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2769"	<http://www.wikidata.org/entity/Q2769>	"Warendorf"@de	"http://www.wikidata.org/entity/Q134626, http://www.wikidata.org/entity/Q42744322, http://www.wikidata.org/entity/Q54935786, http://www.wikidata.org/entity/Q707813"	"Point(7.993333333 51.953888888)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2259617"	<http://www.wikidata.org/entity/Q2259617>	"Schötmar"@de	"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q262166"	"Point(8.756111111 52.070833333)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q61725003"	<http://www.wikidata.org/entity/Q61725003>	"Geildorf"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.898777777 50.805444444)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1453703"	<http://www.wikidata.org/entity/Q1453703>	"Rheinen"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.63125 51.4425)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2318781"	<http://www.wikidata.org/entity/Q2318781>	"St. Hubert"@de	"http://www.wikidata.org/entity/Q486972, http://www.wikidata.org/entity/Q253019"	"Point(6.4505 51.3843)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2034024"	<http://www.wikidata.org/entity/Q2034024>	"Ramsdorf"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.922778 51.886944)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q4068"	<http://www.wikidata.org/entity/Q4068>	"Stolberg"@de	"http://www.wikidata.org/entity/Q42744322, http://www.wikidata.org/entity/Q54935786"	"Point(6.233333333 50.766666666)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q50375132"	<http://www.wikidata.org/entity/Q50375132>	"Heid (Wenden, Sauerland)"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.806944444 50.948611111)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q15715243"	<http://www.wikidata.org/entity/Q15715243>	"Kaßlerfeld"@de	"http://www.wikidata.org/entity/Q2983893"	"Point(6.75239 51.4408)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1495366"	<http://www.wikidata.org/entity/Q1495366>	"Lützel"@de	"http://www.wikidata.org/entity/Q253019"	"Point(8.17444 50.9683)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1959109"	<http://www.wikidata.org/entity/Q1959109>	"Roxel"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.53333 51.9528)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1250621"	<http://www.wikidata.org/entity/Q1250621>	"Gartenstadt"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.51 51.5036)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1621762"	<http://www.wikidata.org/entity/Q1621762>	"Hochemmerich"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.7125 51.4157)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q328928"	<http://www.wikidata.org/entity/Q328928>	"Grafschaft Moers"@de	"http://www.wikidata.org/entity/Q353344"	
"https://nwbib.de/spatial#Q269204"	<http://www.wikidata.org/entity/Q269204>	"Friesheim"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.77583 50.7561)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2300597"	<http://www.wikidata.org/entity/Q2300597>	"Sommersell"@de	"http://www.wikidata.org/entity/Q253019"	"Point(9.05655 51.9954)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1439048"	<http://www.wikidata.org/entity/Q1439048>	"Fortuna"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.67153 50.9642)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q18411952"	<http://www.wikidata.org/entity/Q18411952>	"Oberbachem"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.16 50.637)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1742484"	<http://www.wikidata.org/entity/Q1742484>	"Tüddern"@de	"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q2039348"	"Point(5.900833 51.013889)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2630305"	<http://www.wikidata.org/entity/Q2630305>	"Alertshausen"@de	"http://www.wikidata.org/entity/Q253019"	"Point(8.519166666 51.056388888)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2239953"	<http://www.wikidata.org/entity/Q2239953>	"Ahausen"@de	"http://www.wikidata.org/entity/Q751876, http://www.wikidata.org/entity/Q253019"	"Point(7.95444 51.1414)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1868316"	<http://www.wikidata.org/entity/Q1868316>	"Loikum"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.56667 51.7728)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1424148"	<http://www.wikidata.org/entity/Q1424148>	"Geuenich"@de	"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q350895"	"Point(6.33333 50.8758)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1355364"	<http://www.wikidata.org/entity/Q1355364>	"Erle"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.86556 51.7461)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2809"	<http://www.wikidata.org/entity/Q2809>	"Everswinkel"@de	"http://www.wikidata.org/entity/Q262166"	"Point(7.847777777 51.925)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q162717"	<http://www.wikidata.org/entity/Q162717>	"Hamminkeln"@de	"http://www.wikidata.org/entity/Q42744322, http://www.wikidata.org/entity/Q54935786"	"Point(6.590833333 51.731944444)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2015362"	<http://www.wikidata.org/entity/Q2015362>	"Oeynhausen"@de	"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q486972"	"Point(9.0525 51.8136)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q15125849"	<http://www.wikidata.org/entity/Q15125849>	"Ramscheid"@de	"http://www.wikidata.org/entity/Q253019"	"Point(8.085278 51.213056)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q447973"	<http://www.wikidata.org/entity/Q447973>	"Uerdingen"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.65 51.35)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1114911"	<http://www.wikidata.org/entity/Q1114911>	"Kenten"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.652441666 50.949705555)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q15052205"	<http://www.wikidata.org/entity/Q15052205>	"Breberen"@de	"http://www.wikidata.org/entity/Q486972, http://www.wikidata.org/entity/Q253019"	"Point(5.99194444 51.025)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2170995"	<http://www.wikidata.org/entity/Q2170995>	"Schneppenheim"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.853 50.708)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1380466"	<http://www.wikidata.org/entity/Q1380466>	"Hoffnungsthal"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.19982 50.9172)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q917238"	<http://www.wikidata.org/entity/Q917238>	"Brilon-Wald"@de	"http://www.wikidata.org/entity/Q253019"	"Point(8.57389 51.3439)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q16061696"	<http://www.wikidata.org/entity/Q16061696>	"Dünnebrett"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.632173 51.255296)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q885367"	<http://www.wikidata.org/entity/Q885367>	"Godorf"@de	"http://www.wikidata.org/entity/Q15632166"	"Point(6.976944444 50.849444444)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1761485"	<http://www.wikidata.org/entity/Q1761485>	"Lindweiler"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.74889 50.4581)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1169719"	<http://www.wikidata.org/entity/Q1169719>	"Dürscheid"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.21778 51.0094)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1100658"	<http://www.wikidata.org/entity/Q1100658>	"Cleve"@de	"http://www.wikidata.org/entity/Q253019"	"Point(8.303 52.083)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2010314"	<http://www.wikidata.org/entity/Q2010314>	"Oberlohberg"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.77936 51.5766)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q879066"	<http://www.wikidata.org/entity/Q879066>	"Morenhoven"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.95 50.666666666)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1796601"	<http://www.wikidata.org/entity/Q1796601>	"Körbecke"@de	"http://www.wikidata.org/entity/Q253019"	"Point(8.13586 51.4974)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q225375"	<http://www.wikidata.org/entity/Q225375>	"Verl"@de	"http://www.wikidata.org/entity/Q54935786, http://www.wikidata.org/entity/Q42744322"	"Point(8.516666666 51.883055555)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1302816"	<http://www.wikidata.org/entity/Q1302816>	"Eiershagen"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.61111 50.9175)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q873586"	<http://www.wikidata.org/entity/Q873586>	"Rheder"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.79861 50.6225)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q446857"	<http://www.wikidata.org/entity/Q446857>	"Köln-Innenstadt"@de	"http://www.wikidata.org/entity/Q15632133"	"Point(6.960277777 50.936666666)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2565365"	<http://www.wikidata.org/entity/Q2565365>	"Westheim"@de	"http://www.wikidata.org/entity/Q253019"	"Point(8.90722 51.4939)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q881607"	<http://www.wikidata.org/entity/Q881607>	"Blankenheimerdorf"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.625833333 50.439722222)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q884410"	<http://www.wikidata.org/entity/Q884410>	"Erle"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.0914 51.5592)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1530219"	<http://www.wikidata.org/entity/Q1530219>	"Mausbach"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.83805556 50.90083333)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q865631"	<http://www.wikidata.org/entity/Q865631>	"Birkesdorf"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.464166666 50.820277777)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q857786"	<http://www.wikidata.org/entity/Q857786>	"Bierde"@de	"http://www.wikidata.org/entity/Q253019"	"Point(9.04083 52.3692)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q53577707"	<http://www.wikidata.org/entity/Q53577707>	"Bildchen"@de	"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q757292"	"Point(6.040108888 50.730505)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q56373173"	<http://www.wikidata.org/entity/Q56373173>	"Dekanat Beckum"@de	"http://www.wikidata.org/entity/Q385337"	
"https://nwbib.de/spatial#Q5999"	<http://www.wikidata.org/entity/Q5999>	"Kreuztal"@de	"http://www.wikidata.org/entity/Q42744322, http://www.wikidata.org/entity/Q54935786"	"Point(8.0064 50.96195)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q897536"	<http://www.wikidata.org/entity/Q897536>	"Brambauer"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.44278 51.5961)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1465627"	<http://www.wikidata.org/entity/Q1465627>	"Hilgen"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.15611 51.1034)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1427339"	<http://www.wikidata.org/entity/Q1427339>	"Spexard"@de	"http://www.wikidata.org/entity/Q253019"	"Point(8.42639 51.8861)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q225002"	<http://www.wikidata.org/entity/Q225002>	"Steinhagen"@de	"http://www.wikidata.org/entity/Q262166"	"Point(8.414722222 52.005)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1920665"	<http://www.wikidata.org/entity/Q1920665>	"Mennrath"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.38415 51.1373)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2133501"	<http://www.wikidata.org/entity/Q2133501>	"Rauschendorf"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.22516 50.7373)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q19965672"	<http://www.wikidata.org/entity/Q19965672>	"Osterbönen"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.80194444 51.61222222)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1787509"	<http://www.wikidata.org/entity/Q1787509>	"Kreis Schwelm"@de	"http://www.wikidata.org/entity/Q106658"	"Point(7.266666666 51.266666666)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q26254928"	<http://www.wikidata.org/entity/Q26254928>	"Schlingenthal"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.3650833 50.9508843)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1572674"	<http://www.wikidata.org/entity/Q1572674>	"Hamb"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.39 51.57)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q204488"	<http://www.wikidata.org/entity/Q204488>	"Wormbach"@de	"http://www.wikidata.org/entity/Q253019"	"Point(8.25639 51.1667)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q21039875"	<http://www.wikidata.org/entity/Q21039875>	"Delling"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.3075 51.04816)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1464472"	<http://www.wikidata.org/entity/Q1464472>	"Frielingsdorf"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.426944444 51.045277777)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q44070736"	<http://www.wikidata.org/entity/Q44070736>	"Vardingholt"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.683333333 51.866666666)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q152937"	<http://www.wikidata.org/entity/Q152937>	"Niederaußem"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.671 50.983)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q225371"	<http://www.wikidata.org/entity/Q225371>	"Raderthal"@de	"http://www.wikidata.org/entity/Q15632166"	"Point(6.954722222 50.898611111)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2473706"	<http://www.wikidata.org/entity/Q2473706>	"Uevekoven"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.28944 51.1244)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1570739"	<http://www.wikidata.org/entity/Q1570739>	"Haldem"@de	"http://www.wikidata.org/entity/Q253019"	"Point(8.38722 52.4386)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q153203"	<http://www.wikidata.org/entity/Q153203>	"Gressenich"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.300277777 50.772777777)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1459702"	<http://www.wikidata.org/entity/Q1459702>	"Kirchdornberg"@de	"http://www.wikidata.org/entity/Q253019"	"Point(8.43944 52.0453)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q42409368"	<http://www.wikidata.org/entity/Q42409368>	"Bredenscheid-Stüter"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.20524 51.373867)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q614228"	<http://www.wikidata.org/entity/Q614228>	"Kreis Bochum"@de	"http://www.wikidata.org/entity/Q5283531"	"Point(7.216666666 51.483333333)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q878419"	<http://www.wikidata.org/entity/Q878419>	"Kreis Ahaus"@de	"http://www.wikidata.org/entity/Q106658"	"Point(7.00667 52.0756)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2290569"	<http://www.wikidata.org/entity/Q2290569>	"Sittardheide"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.35019 51.1373)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q182286"	<http://www.wikidata.org/entity/Q182286>	"Recke"@de	"http://www.wikidata.org/entity/Q262166"	"Point(7.718888888 52.37)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q17543808"	<http://www.wikidata.org/entity/Q17543808>	"Persebeck-Kruckel-Schnee"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.41666667 51.44722222)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q59139024"	<http://www.wikidata.org/entity/Q59139024>	"Stadtbezirk Stieghorst"@de	"http://www.wikidata.org/entity/Q2740635"	
"https://nwbib.de/spatial#Q117898"	<http://www.wikidata.org/entity/Q117898>	"Pivitsheide V. H."@de	"http://www.wikidata.org/entity/Q253019"	"Point(8.81 51.945555555)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2165216"	<http://www.wikidata.org/entity/Q2165216>	"Rommerscheid"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.1534 50.9972)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q44287884"	<http://www.wikidata.org/entity/Q44287884>	"Altenvoerde"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.366944444 51.296666666)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q432959"	<http://www.wikidata.org/entity/Q432959>	"Alt-Marl"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.07969 51.6486)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q153885"	<http://www.wikidata.org/entity/Q153885>	"Vingst"@de	"http://www.wikidata.org/entity/Q15632166"	"Point(7.02167 50.9331)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1815004"	<http://www.wikidata.org/entity/Q1815004>	"Leifringhausen"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.67285 51.2211)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q894908"	<http://www.wikidata.org/entity/Q894908>	"Boy"@de	"http://www.wikidata.org/entity/Q253019"	"Point(6.96774 51.5387)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q2326745"	<http://www.wikidata.org/entity/Q2326745>	"Stadtbezirk Huckarde"@de	"http://www.wikidata.org/entity/Q2740635"	"Point(7.4 51.533333333)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q1817500"	<http://www.wikidata.org/entity/Q1817500>	"Lendringsen"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.83056 51.4144)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"https://nwbib.de/spatial#Q896720"	<http://www.wikidata.org/entity/Q896720>	"Hiltrup"@de	"http://www.wikidata.org/entity/Q253019"	"Point(7.63889 51.9028)"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
