almaMmsId	rpbId
990051351100206441	RPB107t01012485
990051180240206441	RPB107t01012689
990141026900206441	RPB107t01013167
990106648990206441	RPB107t01013195
990047949230206441	RPB107t01013264
990102559440206441	RPB107t01013267
990048210800206441	RPB107t01013290
990164768790206441	RPB107t01013949
990136110290206441	RPB107t01013951
990113992560206441	RPB107t01013963
990107443980206441	RPB107t01013971
990113633530206441	RPB107t01013980
990102707620206441	RPB107t01013994
990104074080206441	RPB107t01014023
990104078810206441	RPB107t01014024
990121048960206441	RPB107t01014049
990113317120206441	RPB107t01014057
990136420870206441	RPB107t01014062
990113531090206441	RPB107t01014072
990113564770206441	RPB107t01014075
990055859300206441	RPB107t01014102
990104075960206441	RPB107t01014111
990048509470206441	RPB107t01014112
990055498410206441	RPB107t01014113
990049751980206441	RPB107t01014114
990048793110206441	RPB107t01014115
990104074090206441	RPB107t01014122
990113507970206441	RPB107t01014153
990118809060206441	RPB107t01014159
990105756930206441	RPB107t01014167
990119628200206441	RPB107t01014171
990104073900206441	RPB107t01014178
990116271750206441	RPB107t01014179
990141143520206441	RPB107t01014187
990055882620206441	RPB107t01014191
990103973480206441	RPB107t01014201
990048711140206441	RPB107t01014217
990141070260206441	RPB107t01014222
990054205370206441	RPB107t01014237
990141065350206441	RPB107t01014251
990047812840206441	RPB107t01014254
990108179540206441	RPB107t01014265
990141071180206441	RPB107t01014266
990141092800206441	RPB107t01014267
990105858980206441	RPB107t01014268
990048688510206441	RPB107t01014298
990108181040206441	RPB107t01014308
990108714330206441	RPB107t01014309
990141089740206441	RPB107t01014312
990104078080206441	RPB107t01014315
990104080200206441	RPB107t01014321
990141103840206441	RPB107t01014322
990056245600206441	RPB107t01014505
990141107020206441	RPB107t01014513
990102958710206441	RPB107t01014536
990104083100206441	RPB107t01014556
990106461370206441	RPB107t01014564
990106461370206441	RPB107t01014565
990105527410206441	RPB107t01014571
990107254720206441	RPB107t01014574
990104084280206441	RPB107t01014579
990105527390206441	RPB107t01014585
990106809270206441	RPB107t01014588
990106809290206441	RPB107t01014589
990106893890206441	RPB107t01014595
990141099700206441	RPB107t01014599
990108090050206441	RPB107t01014611
990104835720206441	RPB107t01014614
990102402260206441	RPB107t01014615
990108881150206441	RPB107t01014618
990106197070206441	RPB107t01014620
990108264850206441	RPB107t01014621
990108201210206441	RPB107t01014622
990104087180206441	RPB107t01014623
990144840860206441	RPB107t01014658
990052535360206441	RPB107t01014675
990052537760206441	RPB107t01014723
990052879290206441	RPB107t01014830
990125396880206441	RPB107t01014969
990051628290206441	RPB107t01015041
990051214450206441	RPB107t01015116
990051518420206441	RPB107t01015119
990051040440206441	RPB107t01015150
990054853210206441	RPB107t01015162
990106223470206441	RPB107t01015184
990103585250206441	RPB107t01015188
990053792350206441	RPB107t01015190
990194510020206441	RPB107t01015192
990102529780206441	RPB107t01015213
990102452600206441	RPB107t01015327
990048017440206441	RPB107t01015328
990052361600206441	RPB107t01015366
990047883330206441	RPB107t01015367
990171913760206441	RPB107t01015414
990054405490206441	RPB107t01015455
990102583950206441	RPB107t01015466
990055318750206441	RPB107t01015688
990049452820206441	RPB107t01015714
990054852510206441	RPB107t01015774
990203485260206441	RPB107t01015839
990055398270206441	RPB107t01015840
990104083830206441	RPB107t01015881
990104473860206441	RPB107t01015890
990056118190206441	RPB107t01016062
990054837370206441	RPB107t01016154
990057000810206441	RPB107t01016324
990054865050206441	RPB107t01016333
990057304050206441	RPB107t01016334
990104084180206441	RPB107t01016393
990133044040206441	RPB107t01016585
990050174220206441	RPB107t01016642
990055790670206441	RPB107t01016684
990054851210206441	RPB107t01016697
990141178860206441	RPB107t01016924
990103545960206441	RPB107t01017001
990050536610206441	RPB107t01017020
990054835470206441	RPB107t01017053
990141072730206441	RPB107t01017062
990104065440206441	RPB107t01017105
990054803860206441	RPB107t01017157
990055941970206441	RPB107t01017229
990055627460206441	RPB107t01017236
990225689640206441	RPB107t01017249
990114235140206441	RPB107t01017262
990102530220206441	RPB107t01017265
990107233390206441	RPB107t01017271
990052488020206441	RPB107t01017318
990104488430206441	RPB107t01017320
990158017770206441	RPB107t01017321
990052908480206441	RPB107t01017357
990164706560206441	RPB107t01017359
990056353760206441	RPB107t01017397
990227095460206441	RPB107t01017418
990116477710206441	RPB107t01017420
990105195850206441	RPB107t01017537
990057221740206441	RPB107t01017648
990056850090206441	RPB107t01017658
990107334920206441	RPB107t01017694
990105065000206441	RPB107t01017714
990056465160206441	RPB107t01017766
990104082470206441	RPB107t01017786
990054795330206441	RPB107t01017818
990049164400206441	RPB107t01017830
990141106200206441	RPB107t01017902
990134381810206441	RPB107t01017915
990107075980206441	RPB107t01018077
990050341110206441	RPB107t01018095
990104085410206441	RPB107t01018262
990055407040206441	RPB107t01018310
990053320890206441	RPB107t01018314
990105189680206441	RPB107t01018409
990054647700206441	RPB107t01018503
990104085430206441	RPB107t01018504
990052488430206441	RPB107t01018584
990141072730206441	RPB107t01018588
990133044200206441	RPB107t01018593
990108383910206441	RPB107t01018648
990104075260206441	RPB107t01018658
990113387370206441	RPB107t01018732
990141119640206441	RPB107t01018741
990180231550206441	RPB107t01018758
990116249840206441	RPB107t01018910
990053972820206441	RPB107t01018931
990107141840206441	RPB107t01018978
990051304190206441	RPB107t01019437
990104082310206441	RPB107t01019457
990141146100206441	RPB107t01019471
990049384050206441	RPB107t01019482
990054969510206441	RPB107t01019485
990144840810206441	RPB107t01019490
990104078800206441	RPB107t01019573
990139308740206441	RPB107t01019589
990108459880206441	RPB107t01019593
990056681450206441	RPB107t01019624
990056525790206441	RPB107t01019627
990055477220206441	RPB107t01019628
990105375470206441	RPB107t01019629
990106881730206441	RPB107t01019644
990104077100206441	RPB107t01019714
990048594690206441	RPB107t01019861
990055639720206441	RPB107t01019936
990203485000206441	RPB107t01020062
990203294770206441	RPB107t01020063
990206605240206441	RPB107t01020064
990202831920206441	RPB107t01020074
990103845930206441	RPB107t01020089
990056441540206441	RPB107t01020389
990105729200206441	RPB107t01020393
990106762030206441	RPB107t01020403
990054855590206441	RPB107t01020458
990103815360206441	RPB107t01020520
990102659640206441	RPB107t01020568
990104083840206441	RPB107t01020583
990103575490206441	RPB107t01020611
99370687674806441	RPB107t01020683
990106009700206441	RPB107t01020812
990209669340206441	RPB107t01020849
990054853960206441	RPB107t01020855
990102529740206441	RPB107t01020862
990103461950206441	RPB107t01020866
990054838310206441	RPB107t01020871
990104081420206441	RPB107t01020964
990209965570206441	RPB107t01021009
990177952240206441	RPB107t01021018
990133044090206441	RPB107t01021020
990104082580206441	RPB107t01021058
990206322440206441	RPB107t01021072
990151138450206441	RPB107t01021143
990108188960206441	RPB107t01021159
990104075120206441	RPB107t01021160
990104085270206441	RPB107t01021184
990047877310206441	RPB107t01021198
990108305850206441	RPB107t01021384
990070559220206441	RPB107t01021547
990106458670206441	RPB107t01021585
990055903260206441	RPB107t01021598
990056645440206441	RPB107t01021621
99370687674806441	RPB107t01021703
990141106350206441	RPB107t01021735
990102578800206441	RPB107t01021736
990106893910206441	RPB107t01021741
990141072060206441	RPB107t01021788
990104082490206441	RPB107t01021791
990101828730206441	RPB107t01021838
990104975560206441	RPB107t01021874
990133044150206441	RPB107t01021914
990102551650206441	RPB107t01021915
990108184720206441	RPB107t01021916
990365504720206441	RPB107t01021919
990054084280206441	RPB107t01021920
990136558450206441	RPB107t01021921
990133044180206441	RPB107t01021922
990056553610206441	RPB107t01021926
990128132020206441	RPB107t01021928
990055838220206441	RPB107t01021929
990103710280206441	RPB107t01021930
990108001360206441	RPB107t01021932
990114055870206441	RPB107t01021935
990055639770206441	RPB107t01021936
990104076020206441	RPB107t01021937
990103479770206441	RPB107t01021938
990102258260206441	RPB107t01021939
990054805530206441	RPB107t01021945
990124510830206441	RPB107t01021947
990107771920206441	RPB107t01021948
990105201790206441	RPB107t01021952
990157982570206441	RPB107t01021961
990055476140206441	RPB107t01021962
990054855820206441	RPB107t01021969
990056561420206441	RPB107t01021972
990054828200206441	RPB107t01021974
990139559440206441	RPB107t01021978
990113621410206441	RPB107t01021990
990116211460206441	RPB107t01021991
990103461940206441	RPB107t01021992
990105166660206441	RPB107t01021994
990055476110206441	RPB107t01021995
990054804610206441	RPB107t01021996
990210495010206441	RPB107t01021998
990056236710206441	RPB107t01022001
990054829600206441	RPB107t01022004
990045950500206441	RPB107t01022005
990056354190206441	RPB107t01022009
990102271950206441	RPB107t01022017
990055623180206441	RPB107t01022023
990054816680206441	RPB107t01022031
990054898580206441	RPB107t01022032
990104085100206441	RPB107t01022033
990055398270206441	RPB107t01022035
990102527660206441	RPB107t01022037
990107418790206441	RPB107t01022040
990219526290206441	RPB107t01022041
990101796680206441	RPB107t01022042
990054482390206441	RPB107t01022047
990101814960206441	RPB107t01022051
990135964940206441	RPB107t01022054
990139172420206441	RPB107t01022055
990054814820206441	RPB107t01022061
990113418440206441	RPB107t01022062
990056284490206441	RPB107t01022063
990184237960206441	RPB107t01022064
990102684980206441	RPB107t01022069
990102548980206441	RPB107t01022115
990108080100206441	RPB107t01022221
990048174760206441	RPB107t01022244
990158009860206441	RPB107t01022276
990103251770206441	RPB107t01022277
990103609980206441	RPB107t01022278
990054359090206441	RPB107t01022322
990133278240206441	RPB107t01022383
990054101490206441	RPB107t01022387
990055619610206441	RPB107t01022449
990101751700206441	RPB107t01022539
990103728480206441	RPB107t01022540
990102561910206441	RPB107t01022544
990055135010206441	RPB107t01022589
990054721630206441	RPB107t01022590
990052230910206441	RPB107t01022595
990054834390206441	RPB107t01022599
990104079160206441	RPB107t01022633
990105188660206441	RPB107t01022650
990107641720206441	RPB107t01022666
990103630050206441	RPB107t01022692
990101802690206441	RPB107t01022694
990054830670206441	RPB107t01022717
990048357300206441	RPB107t01022768
990054848470206441	RPB107t01022782
990141195960206441	RPB107t01022787
990126878290206441	RPB107t01022792
990366801840206441	RPB107t01022796
990107979240206441	RPB107t01022801
990097407000206441	
990072661280206441	
99371310800806441	RPB107t01022804
990054818540206441	RPB107t01022829
99371856372306441	RPB107t01022830
990104083830206441	RPB107t01022844
990104517330206441	RPB107t01022895
990054017500206441	RPB107t01022897
990104080430206441	RPB107t01022941
990366004950206441	RPB107t01022943
990054954670206441	RPB107t01022959
990104078990206441	RPB107t01023041
990216036490206441	RPB107t01023088
990140674680206441	RPB107t01023140
990133044850206441	RPB107t01023275
990104083570206441	RPB107t01023276
990368764890206441	RPB107t01023342
990209980190206441	RPB107t01023400
990133278010206441	RPB107t01023440
990054838130206441	RPB107t01023462
990105123460206441	RPB107t01023469
990116477770206441	RPB107t01023476
990133044330206441	RPB107t01023500
990141001300206441	RPB107t01023536
990106009700206441	RPB107t01023538
990107352530206441	RPB107t01023540
990054827020206441	RPB107t01023739
990106910320206441	RPB107t01023841
990054101130206441	RPB107t01023885
990054798290206441	RPB107t01023886
990204465670206441	RPB107t01100261
990105189710206441	RPB107t01100826
990159204780206441	RPB107t01101175
990103811740206441	RPB107t01102221
990054854570206441	RPB107t01102299
990054855420206441	RPB107t01103217
990048194150206441	RPB107t01103244
990108036990206441	RPB107t01103390
990054954660206441	RPB107t01103414
990105476860206441	RPB107t01103649
990203405340206441	RPB107t01104407
990104080350206441	RPB107t01104646
990053791250206441	RPB107t01104749
990141028190206441	RPB107t01105341
990106541710206441	RPB107t01105345
990103508300206441	RPB107t01106153
990194022730206441	RPB107t01107171
990056815230206441	RPB107t01108759
990055825050206441	RPB107t01109902
990160454890206441	RPB107t01110999
990102559400206441	RPB107t01111001
990160455510206441	RPB107t01111371
990050200890206441	RPB107t01111621
990107972470206441	RPB107t01113457
990108037150206441	RPB107t01114025
990105038840206441	RPB107t01114660
990056811180206441	RPB107t01114910
990141148030206441	RPB107t01117284
990055633710206441	RPB107t01117650
990054874530206441	RPB107t01119051
990107969660206441	RPB107t01119077
990141174460206441	RPB107t01119668
990113606780206441	RPB107t01120553
990117552880206441	RPB107t01121053
990117553320206441	RPB107t01121173
990054844960206441	RPB107t01121713
990106910350206441	RPB107t01122240
990104082210206441	RPB107t01122302
990118892030206441	RPB107t01122895
990104083850206441	RPB107t01123913
990104076940206441	RPB107t01124145
990117553120206441	RPB107t01124371
990108507460206441	RPB107t01125497
990117552960206441	RPB107t01125498
990182507540206441	RPB107t01126276
990104082710206441	RPB107t01128648
990103577480206441	RPB107t01128767
990104080040206441	RPB107t01132625
990141097440206441	RPB107t01135684
990124271220206441	RPB107t01136105
990054803280206441	RPB107t01139440
990224616770206441	RPB107t01139533
990056842960206441	RPB107t01140022
990055825000206441	RPB107t01140713
990141051470206441	RPB107t01141511
990192743430206441	RPB107t01141880
990179469710206441	RPB107t01143347
990102294430206441	RPB107t01143453
990107763010206441	RPB107t01144029
990135787580206441	RPB107t01144046
990104073940206441	RPB107t01145333
990141114050206441	RPB107t01145381
990047623320206441	RPB107t01146329
990055635980206441	RPB107t01146801
990104078310206441	RPB107t01147217
990104080050206441	RPB107t01148128
990104082000206441	RPB107t01150771
990116290720206441	RPB107t01152124
990363595690206441	RPB107t01152252
990092354270206441	RPB107t01152748
990047795290206441	RPB107t01153140
990055289080206441	RPB107t01153284
990103570950206441	RPB107t01153371
990048779720206441	RPB107t01153730
990048737130206441	RPB107t01153940
990105374580206441	RPB107t01154481
990125333210206441	RPB107t01156134
990055348620206441	RPB107t01156383
990141034430206441	RPB107t01156488
990108909950206441	RPB107t01157323
990104086510206441	RPB107t01158843
990104087660206441	RPB107t01159229
990194851840206441	RPB107t01159469
990048748300206441	RPB107t01159591
990104086670206441	RPB107t01159592
990104088570206441	RPB107t01159942
990104082680206441	RPB107t01160185
990180840050206441	RPB107t01160669
990106889600206441	RPB107t01160895
990106602340206441	RPB107t01160922
990106098540206441	RPB107t01160938
990107335030206441	RPB107t01161209
990107254620206441	RPB107t01161532
990105992350206441	RPB107t01161569
990106143120206441	RPB107t01162143
990141033770206441	RPB107t01162604
990056687780206441	RPB107t01163341
990106390200206441	RPB107t01163538
990105766300206441	RPB107t01164398
990106391890206441	RPB107t01164656
990140899320206441	RPB107t01170717
990140899320206441	RPB107t01170769
990049209120206441	RPB107t01171282
990141122310206441	RPB107t01172509
990051440380206441	RPB107t01172762
990141155770206441	RPB107t01172935
990166519510206441	RPB107t01173748
990141056530206441	RPB107t01175625
990107202730206441	RPB107t01176499
990127771700206441	RPB107t01178842
990141091960206441	RPB107t01188595
990049751980206441	RPB107t021415
990113672890206441	RPB107t021513
990054837130206441	RPB107t021529
990116641380206441	RPB107t021548
990141105640206441	RPB107t021565
990050097410206441	RPB107t021566
990059880870206441	RPB107t021593
990116278640206441	RPB107t021609
990141067900206441	RPB107t021630
990116273460206441	RPB107t021806
990114622480206441	RPB107t021807
990114622490206441	RPB107t021808
990116290700206441	RPB107t021809
990116290720206441	RPB107t021810
990116290660206441	RPB107t021811
990116290680206441	RPB107t021812
990108562390206441	RPB107t021814
990114919400206441	RPB107t021815
990108641110206441	RPB107t021816
990105581960206441	RPB107t021818
990108099970206441	RPB107t021819
990113565390206441	RPB107t021820
990108850680206441	RPB107t021822
990113456310206441	RPB107t021823
990116299850206441	RPB107t021830
990105959030206441	RPB107t021846
990107441150206441	RPB107t021847
990115267240206441	RPB107t021848
990108381220206441	RPB107t021849
990113116630206441	RPB107t021854
990114921980206441	RPB107t021856
990116269800206441	RPB107t021857
990114625390206441	RPB107t021858
990116204990206441	RPB107t021859
990115352430206441	RPB107t021860
990114577820206441	RPB107t021861
990121730000206441	RPB107t021862
990114855210206441	RPB107t021864
990114856150206441	RPB107t021865
990114855700206441	RPB107t021866
990116301000206441	RPB107t021869
990116888020206441	RPB107t021870
990108891370206441	RPB107t021872
990116206740206441	RPB107t021873
990116594770206441	RPB107t021875
990114992610206441	RPB107t021876
990175828950206441	RPB107t021878
990108877570206441	RPB107t021879
990114173710206441	RPB107t021880
990114621790206441	RPB107t021881
990114173660206441	RPB107t021882
990114173660206441	RPB107t021883
990114684660206441	RPB107t021884
990114171930206441	RPB107t021885
990114488950206441	RPB107t021886
990116297330206441	RPB107t021887
990116296620206441	RPB107t021888
990116291540206441	RPB107t021889
990116540890206441	RPB107t021890
990116292680206441	RPB107t021891
990113083080206441	RPB107t021892
990113626170206441	RPB107t021893
990113626210206441	RPB107t021894
990106628460206441	RPB107t021895
990108589180206441	RPB107t021896
990214913960206441	RPB107t021897
990114992590206441	RPB107t021899
990115121880206441	RPB107t021901
990114356830206441	RPB107t021904
990113507720206441	RPB107t021907
990107445680206441	RPB107t021908
990107445670206441	RPB107t021909
990104086380206441	RPB107t021911
990113318650206441	RPB107t021912
990107445670206441	RPB107t021913
990114687580206441	RPB107t021941
990141168510206441	RPB107t021993
990108359230206441	RPB107t021996
990180483750206441	RPB107t022009
990053947860206441	RPB107t022063
990187916070206441	RPB107t022119
990141168320206441	RPB107t022129
990138595020206441	RPB107t022139
990056754590206441	RPB107t022173
990056720120206441	RPB107t022176
990117999960206441	RPB107t022182
990117999770206441	RPB107t022185
990117554250206441	RPB107t022188
990049002010206441	RPB107t022189
990141092600206441	RPB107t022234
990141163300206441	RPB107t022237
990118186380206441	RPB107t022332
990118185220206441	RPB107t022338
990108707070206441	RPB107t022346
990117332240206441	RPB107t022354
990050197300206441	RPB107t022376
990104078630206441	RPB107t022408
990106498620206441	RPB107t022410
990113619770206441	RPB107t022411
990113347680206441	RPB107t022412
990056687510206441	RPB107t022415
990056687510206441	RPB107t022416
990114173610206441	RPB107t022417
990121802790206441	RPB107t022419
990121802790206441	RPB107t022420
990107917650206441	RPB107t022422
990113349860206441	RPB107t022423
990141169970206441	RPB107t022639
990141163860206441	RPB107t022795
990141143950206441	RPB107t022811
990141169360206441	RPB107t022935
990141170780206441	RPB107t023058
990125094580206441	RPB107t023106
990109338280206441	RPB107t031401
990141181210206441	RPB107t031437
990154203640206441	RPB107t031467
990144520150206441	RPB107t031536
990178070580206441	RPB107t031554
990050153830206441	RPB107t031587
990115698140206441	RPB107t031601
990108017760206441	RPB107t031728
990119918370206441	RPB107t031735
990118895250206441	RPB107t031743
990141104900206441	RPB107t031759
990141183790206441	RPB107t031806
990141183640206441	RPB107t031808
990119386350206441	RPB107t031964
990119390260206441	RPB107t031965
990119912320206441	RPB107t032043
990141183940206441	RPB107t032052
990056295460206441	RPB107t032062
990050100070206441	RPB107t032063
990113759960206441	RPB107t032175
990121261390206441	RPB107t032176
990124376000206441	RPB107t032184
990121730430206441	RPB107t032192
990113861390206441	RPB107t032201
990114857880206441	RPB107t032207
990114857890206441	RPB107t032208
990108024880206441	RPB107t032209
990108184210206441	RPB107t032210
990108168670206441	RPB107t032211
990107640360206441	RPB107t032215
990106809120206441	RPB107t032218
990105840150206441	RPB107t032221
990116247950206441	RPB107t032222
990108700710206441	RPB107t032225
990108700710206441	RPB107t032226
990141164530206441	RPB107t032227
990116305650206441	RPB107t032230
990103570910206441	RPB107t032232
990114992660206441	RPB107t032233
990116213390206441	RPB107t032234
990116213370206441	RPB107t032235
990116283510206441	RPB107t032236
990104087910206441	RPB107t032238
990113093340206441	RPB107t032239
990113093360206441	RPB107t032240
990113093370206441	RPB107t032241
990104062160206441	RPB107t032242
990107537250206441	RPB107t032243
990118184280206441	RPB107t032299
990120320290206441	RPB107t032310
990117270510206441	RPB107t032312
990106489620206441	RPB107t032315
990114919370206441	RPB107t032317
990120325600206441	RPB107t032319
990113308800206441	RPB107t032320
990120738360206441	RPB107t032321
990113273670206441	RPB107t032322
990104078860206441	RPB107t032325
990056977840206441	RPB107t032326
990141187330206441	RPB107t032341
990116246920206441	RPB107t032344
990116246820206441	RPB107t032345
990052205730206441	RPB107t032363
990141199680206441	RPB107t032367
990120194170206441	RPB107t032421
990141142980206441	RPB107t032423
990057256850206441	RPB107t032481
990141123640206441	RPB107t032800
990141118380206441	RPB107t032842
990141188680206441	RPB107t033059
990141144250206441	RPB107t033108
990095403700206441	RPB107t033416
990050337850206441	RPB107t040281
990141102630206441	RPB107t040366
990141185890206441	RPB107t040495
990124474950206441	RPB107t040545
990175151060206441	RPB107t040680
990141185250206441	RPB107t040770
990125041010206441	RPB107t040835
990124975200206441	RPB107t040967
990057333640206441	RPB107t040968
990145595260206441	RPB107t040999
990141201600206441	RPB107t041342
990141094340206441	RPB107t041392
990131159210206441	RPB107t041805
990141107990206441	RPB107t041878
990051076850206441	RPB107t041879
990117554940206441	RPB107t042743
990141202290206441	RPB107t042963
990116238070206441	RPB107t043052
990106649100206441	RPB107t043074
990106401650206441	RPB107t043075
990116951920206441	RPB107t043092
990116951920206441	RPB107t043093
990056974110206441	RPB107t043137
990120618430206441	RPB107t043145
990124803580206441	RPB107t043153
990107296930206441	RPB107t043154
990141482140206441	RPB107t043270
990141200760206441	RPB107t043332
990166417950206441	RPB107t043334
990141199170206441	RPB107t043379
990141187700206441	RPB107t043575
990134303560206441	RPB107t050203
990141212130206441	RPB107t050230
990141187120206441	RPB107t050315
990108845280206441	RPB107t050378
990105363610206441	RPB107t050384
990141048110206441	RPB107t050491
990141048110206441	RPB107t050492
990141212710206441	RPB107t050558
990125251630206441	RPB107t050559
990116291020206441	RPB107t050570
990134295020206441	RPB107t050571
990118812120206441	RPB107t050572
990116540380206441	RPB107t050573
990115267730206441	RPB107t050574
990133139480206441	RPB107t050575
990116474290206441	RPB107t050581
990116255980206441	RPB107t050590
990120324000206441	RPB107t050591
990120198390206441	RPB107t050593
990120198400206441	RPB107t050595
990104087700206441	RPB107t050596
990106941250206441	RPB107t050597
990117438500206441	RPB107t050598
990117010950206441	RPB107t050606
990113560730206441	RPB107t050609
990118335710206441	RPB107t050610
990133424720206441	RPB107t050616
990124734920206441	RPB107t050618
990114056720206441	RPB107t050620
990106889630206441	RPB107t050628
990106889600206441	RPB107t050650
990134704160206441	RPB107t050762
990141196900206441	RPB107t050765
990141203540206441	RPB107t050786
990141122500206441	RPB107t050896
990121361930206441	RPB107t050898
990121366390206441	RPB107t050899
990117553870206441	RPB107t050901
990117333120206441	RPB107t050906
990117333120206441	RPB107t050907
990134375590206441	RPB107t050908
990133072020206441	RPB107t050911
990141090840206441	RPB107t050912
990108232150206441	RPB107t050914
990133348070206441	RPB107t050915
990117332940206441	RPB107t050916
990118884860206441	RPB107t050917
990117769960206441	RPB107t050918
990104077110206441	RPB107t050919
990116887990206441	RPB107t050920
990104080030206441	RPB107t050921
990116886530206441	RPB107t050922
990105669680206441	RPB107t050923
990108019530206441	RPB107t050924
990106219220206441	RPB107t050925
990116950890206441	RPB107t050926
990108588490206441	RPB107t050927
990108801310206441	RPB107t050928
990119186730206441	RPB107t050930
990113182260206441	RPB107t050936
990113382950206441	RPB107t050937
990113483980206441	RPB107t050938
990104087370206441	RPB107t050939
990113990950206441	RPB107t050940
990104081360206441	RPB107t050941
990113483790206441	RPB107t050942
990106663460206441	RPB107t050943
990113486670206441	RPB107t050944
990104087380206441	RPB107t050945
990113483090206441	RPB107t050946
990106670530206441	RPB107t050947
990113486610206441	RPB107t050948
990113483890206441	RPB107t050950
990106404890206441	RPB107t050951
990106404890206441	RPB107t050952
990113484010206441	RPB107t050953
990113483970206441	RPB107t050955
990106670460206441	RPB107t050956
990104081700206441	RPB107t050957
990113485720206441	RPB107t050958
990113485720206441	RPB107t050959
990113483590206441	RPB107t050960
990133107200206441	RPB107t051014
990135873410206441	RPB107t051035
990124802950206441	RPB107t051054
990125259170206441	RPB107t051055
990118005350206441	RPB107t051062
990104088500206441	RPB107t051063
990133029080206441	RPB107t051064
990126239410206441	RPB107t051065
990208266240206441	RPB107t051066
990108540570206441	RPB107t051067
990108540570206441	RPB107t051068
990133071860206441	RPB107t051071
990105727290206441	RPB107t051073
990105731740206441	RPB107t051076
990113129100206441	RPB107t051077
990119390400206441	RPB107t051078
99371233981206441	RPB107t051079
990227769270206441	RPB107t051080
990106055740206441	RPB107t051083
990113279360206441	RPB107t051084
990056004660206441	RPB107t051086
990118812110206441	RPB107t051179
990136037140206441	RPB107t051180
990119630380206441	RPB107t051181
990136038500206441	RPB107t051182
990119630390206441	RPB107t051183
990136038450206441	RPB107t051184
990113173470206441	RPB107t051185
990119628260206441	RPB107t051186
990119628260206441	RPB107t051187
990119630350206441	RPB107t051189
990113173340206441	RPB107t051191
990118891100206441	RPB107t051192
990141204090206441	RPB107t051259
990117714540206441	RPB107t051365
990117383990206441	RPB107t051366
990116283440206441	RPB107t051367
990104085070206441	RPB107t051368
990106944930206441	RPB107t051369
990113541550206441	RPB107t051370
990107141840206441	RPB107t051371
990121585340206441	RPB107t051372
990113424460206441	RPB107t051374
990106695850206441	RPB107t051384
990125101880206441	RPB107t051385
990117332240206441	RPB107t051386
990106611240206441	RPB107t051387
990117553890206441	RPB107t051388
990117553890206441	RPB107t051389
990117998720206441	RPB107t051390
990056234650206441	RPB107t051446
990121871920206441	RPB107t051447
990114683460206441	RPB107t051448
990120196620206441	RPB107t051449
990121689210206441	RPB107t051460
990141107990206441	RPB107t051462
990107377780206441	RPB107t051554
990113652650206441	RPB107t051555
990141200130206441	RPB107t051562
990108594210206441	RPB107t051654
990114992680206441	RPB107t051655
990104079130206441	RPB107t051656
990126324650206441	RPB107t051657
990183951920206441	RPB107t051665
990133061330206441	RPB107t051666
990108429050206441	RPB107t051667
990119737320206441	RPB107t051669
990113421360206441	RPB107t051670
990116293750206441	RPB107t051671
990133062170206441	RPB107t051672
990113500310206441	RPB107t051673
990121370650206441	RPB107t051676
990124444710206441	RPB107t051677
990107599120206441	RPB107t051678
990118412170206441	RPB107t051683
990108801330206441	RPB107t051684
990108841620206441	RPB107t051686
990125250780206441	RPB107t051687
990125250840206441	RPB107t051688
990056139720206441	RPB107t051689
990113077670206441	RPB107t051690
990120064330206441	RPB107t051691
990197099920206441	RPB107t051692
990116303020206441	RPB107t051698
990104086010206441	RPB107t051709
990105973110206441	RPB107t051710
990104083490206441	RPB107t051711
990117714830206441	RPB107t051712
990114682500206441	RPB107t051713
990141185850206441	RPB107t051724
990141200550206441	RPB107t051728
990104075410206441	RPB107t051754
990106433650206441	RPB107t051755
990118401410206441	RPB107t051756
990104087690206441	RPB107t051757
990118888510206441	RPB107t051758
990118481320206441	RPB107t051759
990118481340206441	RPB107t051760
990133005620206441	RPB107t051761
990141214390206441	RPB107t051856
990141212250206441	RPB107t051861
990141955570206441	RPB107t051862
990106230280206441	RPB107t051866
990106166380206441	RPB107t051867
990106131710206441	RPB107t051868
990106131210206441	RPB107t051869
990106331660206441	RPB107t051870
990106223470206441	RPB107t051871
990106244000206441	RPB107t051872
990113561020206441	RPB107t051890
990113561050206441	RPB107t051891
990126232880206441	RPB107t051892
990136038400206441	RPB107t051893
990117274310206441	RPB107t051894
990114687190206441	RPB107t051895
990166870540206441	RPB107t051896
990141212910206441	RPB107t051938
990154049640206441	RPB107t051949
990105766220206441	RPB107t052707
990105850240206441	RPB107t052723
990105725400206441	RPB107t052724
990107379170206441	RPB107t052725
990106749190206441	RPB107t052726
990141213640206441	RPB107t052924
990147846890206441	RPB107t052925
990108459880206441	RPB107t052939
990133418180206441	RPB107t052940
990108265540206441	RPB107t052942
990117771230206441	RPB107t052943
990142796780206441	RPB107t052946
990105348570206441	RPB107t052949
990104086660206441	RPB107t052950
990104086640206441	RPB107t052951
990105715480206441	RPB107t052952
990054642060206441	RPB107t052953
990104085220206441	RPB107t052954
990105907420206441	RPB107t052955
990105727940206441	RPB107t052956
990106804860206441	RPB107t052957
990104077690206441	RPB107t052958
990139303890206441	RPB107t052959
990105571090206441	RPB107t052960
990107910060206441	RPB107t052961
990106778510206441	RPB107t052962
990104081340206441	RPB107t053066
990104081340206441	RPB107t053067
990129086790206441	RPB107t053068
990106796920206441	RPB107t053070
990104087860206441	RPB107t053071
990104077430206441	RPB107t053072
990134140850206441	RPB107t053078
990104074620206441	RPB107t053080
990219170840206441	RPB107t053081
